xmin,ymin,xmax,ymax
108.56745111230468,21.944260539062498,108.63083554882812,21.98094334375,455
108.63083554882812,21.907577734375,108.75760442187499,21.98094334375,217
108.25052892968749,21.98094334375,108.50406667578125,22.1276745625,11
108.50406667578125,21.98094334375,108.75760442187499,22.1276745625,215
107.7434534375,22.1276745625,108.25052892968749,22.421137,117
108.25052892968749,22.1276745625,108.75760442187499,22.421137,82
108.75760442187499,21.834212125,109.2646799140625,22.1276745625,26
109.2646799140625,21.834212125,109.77175540625,22.1276745625,40
108.75760442187499,22.1276745625,109.2646799140625,22.421137,221
109.2646799140625,22.1276745625,109.51821766015624,22.274405781250003,30
109.51821766015624,22.1276745625,109.77175540625,22.274405781250003,124
109.2646799140625,22.274405781250003,109.51821766015624,22.421137,300
109.51821766015624,22.274405781250003,109.77175540625,22.421137,40
109.77175540625,21.24728725,110.27883089843749,21.5407496875,222
110.27883089843749,21.24728725,110.34221533496093,21.2839700546875,245
110.34221533496093,21.24728725,110.40559977148436,21.2839700546875,442
110.27883089843749,21.2839700546875,110.34221533496093,21.320652859375,13
110.34221533496093,21.2839700546875,110.40559977148436,21.320652859375,58
110.40559977148436,21.24728725,110.53236864453125,21.320652859375,33
110.27883089843749,21.320652859375,110.40559977148436,21.394018468749998,7
110.40559977148436,21.320652859375,110.53236864453125,21.394018468749998,29
110.53236864453125,21.24728725,110.785906390625,21.394018468749998,39
110.27883089843749,21.394018468749998,110.53236864453125,21.5407496875,30
110.53236864453125,21.394018468749998,110.785906390625,21.5407496875,256
109.77175540625,21.5407496875,110.27883089843749,21.834212125,202
110.27883089843749,21.5407496875,110.53236864453125,21.687480906250002,234
110.53236864453125,21.5407496875,110.785906390625,21.687480906250002,478
110.27883089843749,21.687480906250002,110.53236864453125,21.834212125,27
110.53236864453125,21.687480906250002,110.785906390625,21.834212125,51
110.785906390625,21.24728725,111.2929818828125,21.5407496875,362
111.2929818828125,21.24728725,111.800057375,21.5407496875,22
110.785906390625,21.5407496875,110.91267526367187,21.614115296875,7
110.91267526367187,21.5407496875,111.03944413671874,21.614115296875,36
110.785906390625,21.614115296875,110.91267526367187,21.687480906250002,367
110.91267526367187,21.614115296875,110.97605970019531,21.6507981015625,461
110.97605970019531,21.614115296875,111.03944413671874,21.6507981015625,4
110.91267526367187,21.6507981015625,110.97605970019531,21.687480906250002,256
110.97605970019531,21.6507981015625,111.03944413671874,21.687480906250002,15
111.03944413671874,21.5407496875,111.2929818828125,21.687480906250002,17
110.785906390625,21.687480906250002,111.03944413671874,21.834212125,52
111.03944413671874,21.687480906250002,111.2929818828125,21.834212125,38
111.2929818828125,21.5407496875,111.800057375,21.834212125,284
109.77175540625,21.834212125,110.27883089843749,22.1276745625,59
110.27883089843749,21.834212125,110.785906390625,22.1276745625,54
109.77175540625,22.1276745625,110.27883089843749,22.421137,421
110.27883089843749,22.1276745625,110.785906390625,22.421137,49
110.785906390625,21.834212125,111.2929818828125,22.1276745625,424
111.2929818828125,21.834212125,111.800057375,22.1276745625,62
110.785906390625,22.1276745625,111.2929818828125,22.421137,464
111.2929818828125,22.1276745625,111.800057375,22.421137,316
111.800057375,17.725738,115.8566613125,20.0734375,0
115.8566613125,17.725738,119.91326525,20.0734375,0
111.800057375,20.0734375,113.82835934375,21.24728725,0
113.82835934375,20.0734375,115.8566613125,21.24728725,0
111.800057375,21.24728725,112.81420835937499,21.834212125,78
112.81420835937499,21.24728725,113.82835934375,21.834212125,0
111.800057375,21.834212125,111.92682624804686,21.907577734375,33
111.92682624804686,21.834212125,111.9902106845703,21.870894929687502,279
111.9902106845703,21.834212125,112.05359512109374,21.870894929687502,151
111.92682624804686,21.870894929687502,111.9902106845703,21.907577734375,328
111.9902106845703,21.870894929687502,112.05359512109374,21.907577734375,102
111.800057375,21.907577734375,111.92682624804686,21.98094334375,1
111.92682624804686,21.907577734375,112.05359512109374,21.98094334375,9
112.05359512109374,21.834212125,112.30713286718749,21.98094334375,49
111.800057375,21.98094334375,112.05359512109374,22.1276745625,6
112.05359512109374,21.98094334375,112.30713286718749,22.1276745625,12
112.30713286718749,21.834212125,112.81420835937499,22.1276745625,36
111.800057375,22.1276745625,112.30713286718749,22.421137,130
112.30713286718749,22.1276745625,112.56067061328125,22.274405781250003,191
112.56067061328125,22.1276745625,112.81420835937499,22.274405781250003,355
112.30713286718749,22.274405781250003,112.56067061328125,22.421137,50
112.56067061328125,22.274405781250003,112.68743948632812,22.347771390625002,20
112.68743948632812,22.274405781250003,112.81420835937499,22.347771390625002,21
112.56067061328125,22.347771390625002,112.68743948632812,22.421137,319
112.68743948632812,22.347771390625002,112.81420835937499,22.421137,228
112.81420835937499,21.834212125,113.3212838515625,22.1276745625,145
113.3212838515625,21.834212125,113.82835934375,22.1276745625,111
112.81420835937499,22.1276745625,113.06774610546874,22.274405781250003,22
113.06774610546874,22.1276745625,113.3212838515625,22.274405781250003,486
112.81420835937499,22.274405781250003,113.06774610546874,22.421137,21
113.06774610546874,22.274405781250003,113.3212838515625,22.421137,43
113.3212838515625,22.1276745625,113.44805272460937,22.201040171875,121
113.44805272460937,22.1276745625,113.57482159765624,22.201040171875,127
113.3212838515625,22.201040171875,113.44805272460937,22.274405781250003,31
113.44805272460937,22.201040171875,113.5114371611328,22.2377229765625,101
113.5114371611328,22.201040171875,113.57482159765624,22.2377229765625,430
113.44805272460937,22.2377229765625,113.5114371611328,22.274405781250003,259
113.5114371611328,22.2377229765625,113.57482159765624,22.274405781250003,497
113.57482159765624,22.1276745625,113.82835934375,22.274405781250003,72
113.3212838515625,22.274405781250003,113.44805272460937,22.347771390625002,91
113.44805272460937,22.274405781250003,113.5114371611328,22.311088585937505,182
113.5114371611328,22.274405781250003,113.57482159765624,22.311088585937505,426
113.44805272460937,22.311088585937505,113.5114371611328,22.347771390625002,56
113.5114371611328,22.311088585937505,113.57482159765624,22.347771390625002,0
113.3212838515625,22.347771390625002,113.44805272460937,22.421137,190
113.44805272460937,22.347771390625002,113.57482159765624,22.421137,135
113.57482159765624,22.274405781250003,113.82835934375,22.421137,39
113.82835934375,21.24728725,114.842510328125,21.834212125,0
114.842510328125,21.24728725,115.8566613125,21.834212125,0
113.82835934375,21.834212125,114.33543483593749,22.1276745625,0
114.33543483593749,21.834212125,114.842510328125,22.1276745625,0
113.82835934375,22.1276745625,114.08189708984375,22.274405781250003,8
114.08189708984375,22.1276745625,114.33543483593749,22.274405781250003,116
113.82835934375,22.274405781250003,114.08189708984375,22.421137,132
114.08189708984375,22.274405781250003,114.14528152636719,22.311088585937505,15
114.14528152636719,22.274405781250003,114.20866596289062,22.311088585937505,261
114.08189708984375,22.311088585937505,114.14528152636719,22.347771390625002,15
114.14528152636719,22.311088585937505,114.1769737446289,22.329429988281255,143
114.1769737446289,22.311088585937505,114.20866596289062,22.329429988281255,211
114.14528152636719,22.329429988281255,114.1769737446289,22.347771390625002,107
114.1769737446289,22.329429988281255,114.20866596289062,22.347771390625002,72
114.20866596289062,22.274405781250003,114.33543483593749,22.347771390625002,304
114.08189708984375,22.347771390625002,114.20866596289062,22.421137,250
114.20866596289062,22.347771390625002,114.33543483593749,22.421137,49
114.33543483593749,22.1276745625,114.842510328125,22.421137,0
114.842510328125,21.834212125,115.8566613125,22.421137,0
115.8566613125,20.0734375,119.91326525,22.421137,0
103.6868495,22.421137,104.70100048437499,23.008061875000003,65
104.70100048437499,22.421137,105.71515146875,23.008061875000003,1
103.6868495,23.008061875000003,104.19392499218749,23.3015243125,4
104.19392499218749,23.008061875000003,104.70100048437499,23.3015243125,52
103.6868495,23.3015243125,104.19392499218749,23.59498675,11
104.19392499218749,23.3015243125,104.25730942871093,23.3382071171875,0
104.25730942871093,23.3015243125,104.32069386523438,23.3382071171875,4
104.19392499218749,23.3382071171875,104.25730942871093,23.374889921875,251
104.25730942871093,23.3382071171875,104.32069386523438,23.374889921875,259
104.32069386523438,23.3015243125,104.44746273828125,23.374889921875,0
104.19392499218749,23.374889921875,104.32069386523438,23.44825553125,244
104.32069386523438,23.374889921875,104.44746273828125,23.44825553125,0
104.44746273828125,23.3015243125,104.70100048437499,23.44825553125,13
104.19392499218749,23.44825553125,104.44746273828125,23.59498675,1
104.44746273828125,23.44825553125,104.70100048437499,23.59498675,3
104.70100048437499,23.008061875000003,105.71515146875,23.59498675,30
105.71515146875,22.421137,106.729302453125,23.008061875000003,11
106.729302453125,22.421137,107.7434534375,23.008061875000003,252
105.71515146875,23.008061875000003,106.22222696093749,23.3015243125,4
106.22222696093749,23.008061875000003,106.729302453125,23.3015243125,257
105.71515146875,23.3015243125,106.22222696093749,23.59498675,67
106.22222696093749,23.3015243125,106.729302453125,23.59498675,179
106.729302453125,23.008061875000003,107.2363779453125,23.3015243125,110
107.2363779453125,23.008061875000003,107.7434534375,23.3015243125,109
106.729302453125,23.3015243125,107.2363779453125,23.59498675,47
107.2363779453125,23.3015243125,107.7434534375,23.59498675,396
103.6868495,23.59498675,104.70100048437499,24.181911624999998,448
104.70100048437499,23.59498675,105.71515146875,24.181911624999998,189
103.6868495,24.181911624999998,104.70100048437499,24.7688365,199
104.70100048437499,24.181911624999998,105.71515146875,24.7688365,57
105.71515146875,23.59498675,106.22222696093749,23.8884491875,9
106.22222696093749,23.59498675,106.729302453125,23.8884491875,420
105.71515146875,23.8884491875,106.22222696093749,24.181911624999998,0
106.22222696093749,23.8884491875,106.729302453125,24.181911624999998,285
106.729302453125,23.59498675,107.2363779453125,23.8884491875,402
107.2363779453125,23.59498675,107.7434534375,23.8884491875,5
106.729302453125,23.8884491875,107.2363779453125,24.181911624999998,14
107.2363779453125,23.8884491875,107.7434534375,24.181911624999998,104
105.71515146875,24.181911624999998,106.729302453125,24.7688365,233
106.729302453125,24.181911624999998,107.7434534375,24.7688365,161
107.7434534375,22.421137,108.25052892968749,22.714599437500002,250
108.25052892968749,22.421137,108.75760442187499,22.714599437500002,87
107.7434534375,22.714599437500002,108.25052892968749,23.008061875000003,435
108.25052892968749,22.714599437500002,108.31391336621093,22.7512822421875,22
108.31391336621093,22.714599437500002,108.37729780273438,22.7512822421875,123
108.25052892968749,22.7512822421875,108.2822211479492,22.76962364453125,103
108.2822211479492,22.7512822421875,108.31391336621093,22.76962364453125,73
108.25052892968749,22.76962364453125,108.25845198425293,22.77420899511719,1
108.25845198425293,22.76962364453125,108.26637503881835,22.77420899511719,380
108.25052892968749,22.77420899511719,108.25845198425293,22.778794345703126,1
108.25845198425293,22.77420899511719,108.26637503881835,22.778794345703126,214
108.26637503881835,22.76962364453125,108.2822211479492,22.778794345703126,135
108.25052892968749,22.778794345703126,108.26637503881835,22.787965046875,14
108.26637503881835,22.778794345703126,108.2822211479492,22.787965046875,7
108.2822211479492,22.76962364453125,108.31391336621093,22.787965046875,180
108.31391336621093,22.7512822421875,108.34560558447265,22.76962364453125,238
108.34560558447265,22.7512822421875,108.37729780273438,22.76962364453125,1
108.31391336621093,22.76962364453125,108.34560558447265,22.787965046875,301
108.34560558447265,22.76962364453125,108.37729780273438,22.787965046875,11
108.37729780273438,22.714599437500002,108.50406667578125,22.787965046875,122
108.25052892968749,22.787965046875,108.2822211479492,22.806306449218752,115
108.2822211479492,22.787965046875,108.31391336621093,22.806306449218752,112
108.25052892968749,22.806306449218752,108.2822211479492,22.824647851562503,186
108.2822211479492,22.806306449218752,108.31391336621093,22.824647851562503,72
108.31391336621093,22.787965046875,108.37729780273438,22.824647851562503,296
108.25052892968749,22.824647851562503,108.31391336621093,22.861330656250004,453
108.31391336621093,22.824647851562503,108.32975947534179,22.833818552734378,18
108.32975947534179,22.824647851562503,108.34560558447265,22.833818552734378,43
108.31391336621093,22.833818552734378,108.32975947534179,22.842989253906254,16
108.32975947534179,22.833818552734378,108.33768252990723,22.838403903320316,229
108.33768252990723,22.833818552734378,108.34560558447265,22.838403903320316,86
108.32975947534179,22.838403903320316,108.33768252990723,22.842989253906254,71
108.33768252990723,22.838403903320316,108.34560558447265,22.842989253906254,341
108.34560558447265,22.824647851562503,108.37729780273438,22.842989253906254,67
108.31391336621093,22.842989253906254,108.32975947534179,22.85215995507813,25
108.32975947534179,22.842989253906254,108.34560558447265,22.85215995507813,450
108.31391336621093,22.85215995507813,108.32975947534179,22.861330656250004,77
108.32975947534179,22.85215995507813,108.34560558447265,22.861330656250004,54
108.34560558447265,22.842989253906254,108.37729780273438,22.861330656250004,201
108.37729780273438,22.787965046875,108.50406667578125,22.861330656250004,381
108.50406667578125,22.714599437500002,108.75760442187499,22.861330656250004,20
108.25052892968749,22.861330656250004,108.31391336621093,22.898013460937506,485
108.31391336621093,22.861330656250004,108.37729780273438,22.898013460937506,328
108.25052892968749,22.898013460937506,108.31391336621093,22.934696265625004,33
108.31391336621093,22.898013460937506,108.37729780273438,22.934696265625004,10
108.37729780273438,22.861330656250004,108.50406667578125,22.934696265625004,337
108.25052892968749,22.934696265625004,108.37729780273438,23.008061875000003,5
108.37729780273438,22.934696265625004,108.50406667578125,23.008061875000003,2
108.50406667578125,22.861330656250004,108.75760442187499,23.008061875000003,18
108.75760442187499,22.421137,109.2646799140625,22.714599437500002,79
109.2646799140625,22.421137,109.77175540625,22.714599437500002,356
